Ajani's Chosen,M14,"“Unidos, nosso rugido derrubará montanhas.”",
Altar's Reap,M14,"“Não se preocupe. Sua morte será tão instrutiva quanto possível.”— Gorghul, áugure de crânios",
Angelic Accord,M14,"Assim como os demônios são atraídos pelo sofrimento, os anjos são atraídos por atos de benevolência.",
Angelic Wall,M14,"“Houve uma agitação no ar, como o farfalhar das asas de um anjo, e o inimigo foi rechaçado.”— Contos de Ikarov, o Viajante",
Archaeomancer,M14,"“As palavras de poder jamais desaparecem. Elas se adormentam, enquanto aguardam aqueles com a determinação de despertá-las.”",
Archangel of Thune,M14,Mesmo os maus têm pesadelos.,
Armored Cancrix,M14,"As criaturas deslocadas no tempo continuam a surgir todos os anos, náufragas do desastre temporal que varreu Dominária.",
Artificer's Hex,M14,"“Há alguns tesouros que não valem a pena encontrar, muito menos roubar!”— Dack Fayden",
Auramancer,M14,“É nas memórias que encontramos nossas reservas mais profundas de energia.”,
Awaken the Ancient,M14,Há dias em que você acorda para saudar o horizonte. E há outros em que o horizonte acorda para saudar você.,
Banisher Priest,M14,"“Eu o exilo, ser perjuro!”",
Barrage of Expendables,M14,Os generais goblins não fazem distinção entre as tropas e a munição.,
Battle Sliver,M14,"“Um deles emitiu uma estranha série de estalos e comandos guturais, e então braços com garras emergiram de todos eles. Não há limite para as adaptações deles?”— Hastric, batedor Thuniano",
Blessing,M14,“A virtude não sobrevive sem a força.”— Ardanna do Conselho Angélico,
Blightcaster,M14,“Sua carne não está preparada para minhas dádivas.”,
Blood Bairn,M14,Os viajantes foram avisados para ficarem atentos a crianças na estrada.,
Blur Sliver,M14,"Eles se movem como um enxame sincronizado e, num instante, pelotões inteiros são transformados em ossos e farrapos ensanguentados.",
Bogbrew Witch,M14,“O mais difícil é encontrar os ingredientes certos.”,
Bonescythe Sliver,M14,"“Os apêndices deles são mais afiados do que nossas espadas e mais rápidos do que nossos arcos.”— Hastric, batedor Thuniano",
Bramblecrush,M14,A natureza abomina muitas coisas.,
Briarpack Alpha,M14,“Um de meus melhores professores.”— Garruk Falabravo,
Brindle Boar,M14,"“Diga aos cozinheiros para prepararem as fogueiras. Teremos um banquete esta noite!”— Tolar Lupusfrater, rastreador Krosano",
Burning Earth,M14,"“O seu mundo é formado pelo mesmo poder com que minha mão calcinante envolve sua garganta.”— Shrazik, lavamante",
Canyon Minotaur,M14,"“Nós vamos escalar essas colinas, atravessar a Ponte Quebradiça, e batalhar para descer do outro lado, nas encostas vulcânicas.”Não há uma rota mais rápida pelo cânion?“Sim.”Então não deveríamos...“Não.”",
Capashen Knight,M14,"Para proteger Benália, ele se vale tanto de sua reputação quanto de sua força militar.",
Celestial Flare,M14,“Você foi derrotado no mesmo momento em que declarou sua ofensiva.”— Gideon Jura,
Chandra's Outrage,M14,Chandra jamais acreditou que “falar baixinho” pudesse funcionar.,
Charging Griffin,M14,"Quatro garras, duas asas, um bico, nenhum medo.",
Child of Night,M14,Pecados que seriam cruentos demais à luz do dia se fazem mais agradáveis na calada da noite.,
Claustrophobia,M14,Sete palmos de terra abafaram seus gritos.,
Clone,M14,"Ele conhece suas forças, suas fraquezas e o formato daquela marquinha de nascença infeliz nas suas costas.",
Congregate,M14,"“Na congregação há forças para todos os que vacilam, renovação para todos os que fraquejam, amor para todos os que cantam.”— Canto de Todos, canto 642",
Coral Merfolk,M14,"Os primeiros marinheiros pensavam que eles fossem miragens, ou talvez peixes-boi. Conforme mais e mais navios foram sendo classificados como perdidos em “ataques de peixes-boi” , a verdade começou a aparecer.",
Corpse Hauler,M14,"“Ele espera uma recompensa, mas a única peça de prata que receberá de mim é minha lâmina em suas entranhas.”— Shelac, necromante",
Corrupt,M14,Um passo em falso no pântano e o mal que dorme abaixo se erguerá para encontrar você.,
Cyclops Tyrant,M14,"Um só olho, cego de fúria.",
Dark Favor,M14,"Quando ele começou a profanar o que considerava sagrado, sua força cresceu de forma incomparável.",
Dark Prophecy,M14,"Quando a provisão de pequenos animais do brejo se tornou escassa, Ekri se voltou às fazendas vizinhas.",
Darksteel Forge,M14,"“É como se este mundo estivesse esperando nossas bênçãos.”— Elesh Norn, Cenobita-Mor",
Darksteel Ingot,M14,“Ele reflete a pureza da ‘Mirrodin de Outrora’.”— Koth do Martelo,
Dawnstrike Paladin,M14,Os cascos de seu corcel são capazes de esmagar a escuridão.,
Deadly Recluse,M14,Até mesmo os dragões temem suas teias sedosas.,
Deathgaze Cockatrice,M14,"“De vez em quando me deparo com um dedo ou pé de pedra. É quando sei que estou no território de uma cocatriz.”— Rulak, guia do brejo",
Demolish,M14,"“É por isso que eu odeio assentamentos. Eles nos tranquilizam com uma falsa sensação de segurança.”— Yon Basrel, sobrevivencialista de Oran-Rief",
Devout Invocation,M14,Uma oração para colocar os demônios de joelhos.,
Diabolic Tutor,M14,Os sábios estão sempre atentos aos sussurros do poder.,
Dismiss into Dream,M14,"“Você confia nas sombras de uma brisa.”— Noyan Dar, Mago Anulador de Tazeem",
Disperse,M14,"Gryffid conseguiu voltar para casa e retomou sua vida da melhor forma que pôde, ocultando constantemente seu recém-descoberto medo de nuvens.",
Divination,M14,"“A chave para resolver este quebra-cabeças está dentro de você.”— Doriel, mentor da Ilha Mistral",
Divine Favor,M14,"Com um arsenal de luz, até mesmo a escudeira pode defender seu povo.",
Dragon Egg,M14,Os ninhos dos dragões são cheios de tesouros para atrair os filhotes para fora dos ovos.,
Dragon Hatchling,M14,"“Aqueles dragões crescem rápido. Por algum tempo, eles se alimentam de esquilos e goblins e, logo depois, você percebe que um mamute desapareceu.”— Hurdek, treinador de mamutes de Mazar",
Duress,M14,"“Dói mais quando você pensa no assunto.”— Hooks, torturador da Cabala",
Elixir of Immortality,M14,"“Vida engarrafada. Não é tão saborosa quanto a que estou acostumado, é um pouco rançosa, mas tem o mesmo efeito.”— Barão Sengir",
Elvish Mystic,M14,“A vida cresce em todo lugar. Meu povo apenas encontra os lugares onde ela cresce mais forte.”— Nissa Revane,
Encroaching Wastes,M14,"Cada mundo é uma obra em andamento, constantemente remodelado pelo tempo, por desastres e até mesmo pela poderosa magia dos Planeswalkers.",
Essence Scatter,M14,"“Aquilo que você tenta tirar do Éter, eu consigo espalhar no vento.”— Jace Beleren",
Festering Newt,M14,"Seu dorso borbulha como o caldeirão de uma bruxa, e seu cheiro é igualmente repugnante.",
Flames of the Firebrand,M14,“Você está com sorte. Eu trouxe o suficiente para compartilhar.”— Chandra Nalaar,
Fleshpulper Giant,M14,Ele não odeia os pequeninos. Ele apenas gosta do som que eles fazem ao serem esmagados.,
Fog,M14,"“Eu não temo exércitos nem feras, apenas a névoa da manhã. Nosso ataque pode superar todo o resto.”— Lorde Hilneth",
Fortify,M14,"“Quando o metal é corrompido e a madeira é escassa, nossa melhor arma é a fé.”— Tavalus, acólito de Korlis",
Frost Breath,M14,“Vou fazer um carrilhão de gelo com os seus ossos.”,
Galerider Sliver,M14,"Mestres da adaptação, os ginetes de ventania servem a múltiplos propósitos na colônia. Quando não estão patrulhando seus territórios, suas asas majestosas servem para fazer circular o ar fresco pelas vastas câmaras da colônia.",
Giant Spider,M14,"“Sua rapidez é extraordinária considerando seu tamanho, mas seu apetite sem dúvida é proporcional.”— Endril, naturalista kaloniano",
Gladecover Scout,M14,"“A floresta é minha cobertura, e eu a mantenho sempre próxima. Em um abraço tão íntimo, não há espaço para a perversidade.”",
Glimpse the Future,M14,"“Resolver este enigma não é uma tarefa fácil. É necessário pensar e escolher sabiamente.”— Shai Fusan, arquimago",
Gnawing Zombie,M14,"Em noites silenciosas, é possível ouvir seus dentes apodrecidos roendo incansavelmente ossos de cadáveres.",
Goblin Diplomats,M14,Quando você precisar passar aquele tipo especial de mensagem.,
Goblin Shortcutter,M14,“Eu não estou fugindo! Estou descobrindo os melhores caminhos.”,
Griffin Sentinel,M14,"Depois que um grifo sentinela adota um território como seu, só a morte pode forçá-lo a abandonar seu posto.",
Grim Return,M14,"O toque do necromante arranca a memória e a lealdade, e restam apenas a força e a malevolência.",
Guardian of the Ages,M14,"“Aos meus pés, as invasões cessam.”— Inscrição na estátua",
Hive Stirrings,M14,Os fractius jovens são separados em aglomerados de acordo com seu potencial e sua função futura. Os estudiosos humanos podem apenas imaginar como esses valores são determinadas.,
Howl of the Night Pack,M14,"Os horrores assassinos da Toca do Corvo são lendários, mas até mesmo esse lugar assombrado fica em silêncio quando os lobos noturnos uivam.",
Hunt the Weak,M14,Aquele que hesita vira almoço.,
Imposing Sovereign,M14,Alguns nascem para governar. Os demais nascem para se curvar perante eles.,
Indestructibility,M14,"“Vamos lá, continue tentando.”",
Into the Wilds,M14,“As maravilhas escondem-se onde as árvores crescem mais densas.”— Provérbio de Mul Daya,
Kalonian Hydra,M14,Até mesmo baloths temem a hora da refeição dela.,
Kalonian Tusker,M14,"“E todo esse tempo eu pensei que nós estivéssemos rastreando ele.”— Juruk, rastreador kaloniano",
Lava Axe,M14,Uma melhoria notável em relação à machadinha de cinzas.,
Lay of the Land,M14,"A vitória não favorece nem os virtuosos, nem os ímpios. Ela favorece os preparados.",
Lightning Talons,M14,"“A vítima ou foi estraçalhada à morte por garras ou atingida por raios. Possivelmente ambos.”— Pel Javya, investigador Wojek",
Liturgy of Blood,M14,"“Você tem um potencial tão grande. Seria uma pena deixar você morrer de velhice.”— Zul Ashur, senhor lich",
Manaweft Sliver,M14,"“Vejo uma estranha manifestação da ordem natural na interconexão deles.”— Dionus, arquidruida élfico",
Marauding Maulhorn,M14,"Não é só você. Todo mundo o deixa furioso.— Ardenoth, defensor da natureza élfica",
Mark of the Vampire,M14,“Minha ‘condição’ é um teste. Os fracos são consumidos. Os fortes transcendem.”— Sorin Markov,
Master of Diversion,M14,"Escolha suas batalhas com cuidado. Por exemplo, evite o cara grande.",
Megantic Sliver,M14,"Mesmo os thrums, os mais inferiores entre os fractius, tornam-se mortais em sua presença.",
Messenger Drake,M14,"Quanto mais importante a mensagem, maior o mensageiro.",
Millstone,M14,"As mentes, assim como as montanhas, jamais são tão grandiosas e poderosas que não possam ser reduzidas a pó.",
Mind Rot,M14,“Que pena. Você deveria ter escrito isso.”— Liliana Vess,
Minotaur Abomination,M14,"“Olhe aquilo. Mancando, balançando de um lado para o outro, entranhas colocadas de qualquer jeito. É uma vergonha. Quem deixaria aquele tipo de trabalho passear por aí para todo mundo ver?”— Lestin, necromante",
Molten Birth,M14,“Poucos são capazes de persuadir as criaturas no magma a serem resfriadas e tomar forma.”— Koth do Martelo,
Mutavault,M14,Alguns mundos possuem um núcleo oculto de onde a essência vital é irradiada constantemente.,
Naturalize,M14,"“Quando as suas cidades e bugigangas ruírem, restará apenas a natureza.”— Garruk Falabravo",
Negate,M14,Os mestres dos conhecimentos arcanos adoram uma ironia sofisticada. Seus estudos dos profundos e complexos ensinamentos arcanos levam a uma conclusão muito simples: a capacidade de dizer meramente sim ou não.,
Nephalia Seakite,M14,"“Mantenha um olho na estrada para não encontrar a morte abaixo. Mantenha um olho no céu para não encontrar a morte acima.”— Manfried Ulmach, mestre-d’armas de Elgaud",
Nightmare,M14,O ressoar de seus cascos leva os sonhos ao desespero.,
Nightwing Shade,M14,"“Há uma hora durante a noite em que nem nós mesmos vigiamos.”— Sedva, capitão da vigia",
Oath of the Ancient Wood,M14,“Alguns contemplam a floresta e veem árvores. Eu vejo poder verdadeiro.”,
Ogre Battledriver,M14,"Os ogros são movidos pela paixão, pela fúria e por outro ogro atrás deles com um chicote.",
Opportunity,M14,“A oportunidade não deve ser aguardada. Ela deve ser criada.”,
Pacifism,M14,"Pela primeira vez na vida, Grakk sentiu-se agitado e confuso por dentro.",
Pay No Heed,M14,"“Do espinho do perigo colhemos a flor da segurança.”— William Shakespeare, Henrique IV, Ato I",
Phantom Warrior,M14,“A construção de uma defesa não se faz colocando mais tijolos.”— Jace Beleren,
Pillarfield Ox,M14,"“Seu parvo velho e imóvel! Se eu pudesse enfiar conhecimento nessa sua cabeça tonta, eu o faria só para que outra pessoa pudesse compreender plenamente o que a sua teimosia me custou!”— Bruse Tarl, nômade de Goma Fada",
Pitchburn Devils,M14,"A criatividade dos goblins, a depravação dos demônios e a esperteza das ovelhas.",
Plummet,M14,"“Não deixe que nada além do vento domine o céu.”— Dejara, druida de Bosque Dourado",
Predatory Sliver,M14,"Não importa o quanto os fractius mudem, sua força coletiva permanece.",
Pyromancer's Gauntlet,M14,Um inferno está a apenas um gesto de distância.,
Quag Sickness,M14,"Os gases apavorantes não mataram Farbid. Mas, quando ele jazia na lama, miserável e indefeso, vendo carniçais e ratos se aproximarem, ele desejou que o tivessem.",
Quicken,M14,Um cronarca Izzet habilidoso é capaz de realizar uma vendeta épica entre o cair de um grão de uma ampulheta e outro.,
Ranger's Guile,M14,“Ninguém sobrevive na natureza ficando parado à vista.”— Garruk Falabravo,
Regathan Firecat,M14,"Ele espreita nas terras altas Regathanas, deixando um rastro de neve derretida, terra queimada e cadáveres calcinados de supostos ladrões de templo.",
Rise of the Dark Realms,M14,"“Para cada pessoa viva, há gerações de mortos. Qual reino você gostaria de governar?”— Liliana Vess",
Rod of Ruin,M14,A boa notícia é que é tão simples que até um goblin poderia usar. A má notícia é que é tão simples que até um goblin poderia usar.,
Rootwalla,M14,Eles são terríveis como animais de estimação... a menos que você não goste dos seus outros animais de estimação.,
Rumbling Baloth,M14,"Na penumbra, entre as enormes árvores da Clareira Funda, os baloths espreitam suas presas. Seus bramidos guturais são mais sentidos que ouvidos, mas seu grito de ataque ecoa a quilômetros.",
Sanguine Bond,M14,"“O sangue é constante. Para cada gota que eu bebo, alguém precisa sangrar.”— Vradeen, vampiro noctívago",
Scavenging Ooze,M14,"Na natureza, nem um único osso ou pedaço de carne é desperdiçado.",
Scroll Thief,M14,"Em sua busca incansável por conhecimentos arcanos, os tritões de Kapsho infiltraram-se em fortalezas tão remotas quanto a cidadela do deserto, em Sunari.",
Seacoast Drake,M14,"Os dragonetes litorâneos são conhecidos por seguirem navios por centenas de quilômetros, na esperança de abocanhar lixo, iscas e um marinheiro ocasional.",
Seismic Stomp,M14,"“Não é da minha natureza andar com cuidado.”— Ryda, geomante",
Sengir Vampire,M14,"Os impérios ascendem e caem, mas o mal é eterno.",
Sensory Deprivation,M14,"Eles a chamam de “anestesia do suturador”, uma mágica para atenuar os sentidos enquanto os médicos loucos começam seu trabalho macabro.",
Sentinel Sliver,M14,"Por meio de seu olhar atento, todos os fractius podem ver.",
Seraph of the Sword,M14,“Alegrar-me-ei somente quando minha espada descansar.”,
Serra Angel,M14,"Siga a luz. Em sua ausência, siga ela.",
Shimmering Grotto,M14,Riquezas incalculáveis aguardam aqueles que abandonam o burburinho mundano em busca de lugares secretos e silenciosos.,
Shivan Dragon,M14,O senhor inquestionável das montanhas de Shiv.,
Shiv's Embrace,M14,"Quando você vê o mundo como um dragão, tudo parece servir para queimar.",
Show of Valor,M14,Os covardes assistem. Os heróis agem.,
Shrivel,M14,"“Não chore pelos fracos. A hora deles não podia estar tão distante assim.”— Nathrac, semeador de praga",
Siege Mastodon,M14,“As muralhas dos ímpios cairão perante nós. Preparem as máquinas de cerco. Vamos à guerra!”— General Avitora,
Silence,M14,"“Reserve um momento de quietude para refletir sobre seus pecados.”— Cleph, Ordem das Almas Redimidas",
Sliver Construct,M14,"Os fractius destroem aqueles que se aproximam da Skep, sua colônia central. Os fragmentos de metal retorcido pelo chão são uma advertência a artífices curiosos sobre o funcionamento interno da colônia.",
Smelt,M14,"“Hmm, acho que aquilo na verdade não era aço negro.”— Koth do Martelo",
Solemn Offering,M14,“Você receberá reembolso por sua doação.”O reembolso é espiritual.”— Avisos do templo,
Soulmender,M14,“Curar é mais arte que magia. Bem... ainda envolve um bom bocado de magia.”,
Spell Blast,M14,“Por que você não tenta jogar uma pedra? Seria mais adequado ao seu intelecto.”,
Sporemound,M14,"“Se seu território é ameaçado, ele produz esporos. Na verdade, ele produz esporos independentemente do que você faça.”— Hadi Kasten, naturalista do Vale de Cala",
Staff of the Death Magus,M14,Um símbolo de ambição em tempos de impiedade.,
Staff of the Flame Magus,M14,Um símbolo de paixão em tempos de indiferença.,
Staff of the Mind Magus,M14,Um símbolo de sagacidade em tempos de desorientamento.,
Staff of the Sun Magus,M14,Um símbolo de convicção em tempos de incertezas.,
Staff of the Wild Magus,M14,Um símbolo de ferocidade em tempos de opressão.,
Steelform Sliver,M14,"“Embora os fractius possam às vezes se parecer conosco, eles não são humanos. Qualquer um que os enfrente deve se lembrar disso.”— Sarlena, paladina da Fronteira Norte",
Stonehorn Chanter,M14,"Com os Corno-de-pedra, devoção e poder são a mesma coisa.",
Striking Sliver,M14,Você está ocupado demais se encolhendo de medo para perceber que ele já o atingiu.,
Strionic Resonator,M14,Suas hastes não podem ser soadas pela mera força física. Apenas uma magia de grande poder é capaz de ativar sua ressonância sobrenatural.,
Suntail Hawk,M14,"“Eles são os melhores companheiros do reino. Velozes, espertos e facilmente treinados para caçar intrusos.”— Almira, falcoeira",
Syphon Sliver,M14,"Quando a colônia precisa se alimentar, cada apêndice se torna uma boca extra.",
Tenacious Dead,M14,"Reerguer os ossos de Hekjek, o Louco, se provou muito mais fácil que fazê-los descansar novamente.",
Thorncaster Sliver,M14,"Cada centímetro do corpo de um fractius é uma garra, apêndice ou projétil em potencial.",
Thunder Strike,M14,"Reflexos relampejantes, força trovejante.",
Time Ebb,M14,"“Ontem, você era apenas um produto fictício da imaginação de seu mestre. Eu gostava mais de você daquele jeito.”— Shai Fusan, arquimago",
Tome Scour,M14,“Espero que nada disso fosse importante.”,
Trained Condor,M14,"“Eles são espertos o suficiente para entender que guerra quer dizer muita carniça.”— Griv, ginete de condor",
Traumatize,M14,A única memória que lhe restou foi a compreensão do que havia perdido.,
Undead Minotaur,M14,"“Quanto trabalho para criar esse espécime magnífico. Horrível, mortal, equilibrado. Nem todos os necromantes fazem um trabalho elegante assim.”— Lestin, necromante",
Vampire Warlord,M14,“Como você me pode ser útil? Morrendo.”,
Vial of Poison,M14,"Há formas piores de morrer, mas não muitas.",
Vile Rebirth,M14,"Quando os ladrões de tumbas escavam os túmulos, estão sempre atentos a qualquer coisa que esteja escavando na direção oposta.",
Volcanic Geyser,M14,"“As pessoas comuns chamam de cindir da crosta ou derrame de fogo. Os geomantes chamam de tiro ao alvo.”— Ryda, geomante",
Voracious Wurm,M14,Os pastores de Kalonia sabem que é melhor deixar as ovelhas soltas do que prendê-las quando os vormes estão se alimentando.,
Wall of Frost,M14,"“Já vi incontáveis belicistas insignificantes a contemplarem por um tempo antes de se virarem e irem embora.”— Sarlena, paladina da Fronteira Norte",
Wall of Swords,M14,"“Quando eu disse que precisávamos de mais espadas para proteger o reino, não era bem isso que eu tinha em mente.”— Olander, estrategista da Fronteira Norte",
Warden of Evos Isle,M14,"Na Ilha de Evos, os velozes e formidáveis avianos fazem valer a vontade das esfinges governantes.",
Water Servant,M14,"“Essa criatura tem uma perceptividade inata. Ela sabe quando emergir e quando desaparecer nas marés.”— Jestus Dreya, Sobre os Elementos e a Eternidade",
Wild Guess,M14,"Sem risco, não existe glória.",
Wild Ricochet,M14,"“Que seu dia jamais corresponda a suas expectativas.”— Scriptus Fleen, flexomante",
Windreader Sphinx,M14,“Sua mente está cheia demais de preocupações tolas para ouvir os sussurros sutis que a brisa traz.”,
Windstorm,M14,"“Não gostamos de intrusos e ladrões atravancando os nossos céus.”— Dionus, arquidruida élfico",
Wring Flesh,M14,"“Você não deveria se apegar tanto a algo tão frágil como a carne.”— Zul Ashur, senhor lich",
Xathrid Necromancer,M14,“Minhas ordens ecoam para sempre em seus crânios cheios de pó.”,
Young Pyromancer,M14,A imolação é a forma mais sincera de lisonja.,
Zephyr Charge,M14,"“Todos os exércitos preferem os terrenos altos aos baixos e os locais ensolarados aos sombreados.”— Sun Tzu, A Arte da Guerra",
Accursed Spirit,M15,Muitos ouviram o ranger da armadura arrastada e sua voz abafada. Mas apenas suas vítimas veem seu olhar gélido.,
Act on Impulse,M15,“Você não quer saber o que acontece depois que eu coloco os óculos de proteção.”,
Aeronaut Tinkerer,M15,“Todos os reparadores têm a cabeça nas nuvens. Eu não pretendo parar por aí.”,
AEtherspouts,M15,"“Não se preocupe, tem o bastante para todos.”
— Vickon, mago de batalha da Décima Primeira Companhia",
Aggressive Mining,M15,Criado por Markus Persson,
Ajani's Pridemate,M15,"“Quando um de nós prospera, o bando prospera.”
— Jazal Juba D’ouro",
Amphin Pathmage,M15,"“Há aqueles que não acreditam na existência dos amphin. Isso parece ser exatamente o que eles querem.”
— Gor Muldrak, Criptohistórias",
Avarice Amulet,M15,Criado por Penny Arcade,
Back to Nature,M15,Tem sempre um presunçoso que quer melhorar a natureza ou ousa profaná-la. E a natureza sempre tem uma resposta.,
Battle Mastery,M15,"“Bum! Bum! Botas do tamanho de carroças. De repente, um machado cai como um cometa. Os elfos se dispersaram. As árvores se dispersaram. Até as colinas fugiram para as colinas!”
— Contos do Clachan",
Belligerent Sliver,M15,"“Os fractius tornaram-se especialistas em provocar medo nas outras espécies.”
— Hastric, batedor thuniano",
Black Cat,M15,Ele gasta sua última vida atormentando seus sonhos.,
Blastfire Bolt,M15,"“Proteja-se com a armadura mais elaborada e encolha-se atrás do escudo mais pesado. Eu detestaria que você se sentisse indefeso.”
— Korig, o Arruinador",
Blood Host,M15,Seria falta de educação negar o convite dele. Seria falta de inteligência aceitá-lo.,
Borderland Marauder,M15,"Apesar dela ser justamente temida, há poucas histórias sobre seus feitos em batalha, pois poucos sobrevivem a seus assaltos.",
Bronze Sable,M15,"A Campeã postou-se sozinha entre a horda de Ressurgidos e o santuário de Carametra, abatendo-os às centenas. Ela teria sido subjugada não fosse a ajuda dos guardiões do templo, despertados por Carametra.
— A Teríada",
Brood Keeper,M15,"“Venha, pequenino. Estique suas asas, encha seus pulmões e solte seu primeiro sopro de fogo.”",
Burning Anger,M15,"“Tendo o ódio como forja, seu martelo pode moldar qualquer coisa.”",
Cancel,M15,"“O que você está tentando fazer não é contra a lei. Porém, é uma tolice extrema.”",
Carnivorous Moss-Beast,M15,"A sabedoria dos batedores diz que ao fugir de uma musgo-fera, você deve se manter calmo, orientar-se e correr para o sul.",
Carrion Crow,M15,"Quando um carniceiro se alimenta de outro carniceiro, é sinal de que dias difíceis se aproximam.",
Caustic Tar,M15,"Um incêndio na floresta pode rejuvenescer a terra, mas a queima vil do piche deixa a terra arruinada para sempre.",
Centaur Courser,M15,"“Os centauros são verdadeiramente livres. Não são domados pela tentação nem controlados pelo medo. Vivem em total harmonia — um feito ainda não alcançado por nossa raça.”
— Ramal, sábio de Portão Ocidental",
Charging Rhino,M15,"Os cavaleiros do Forte de Tronir escolheram o rinoceronte como símbolo por sua concentração absoluta ao atacar um perigo iminente, uma característica descoberta em uma excursão de caça.",
Chasm Skulker,M15,Criado por Mike Neumann,
Chief Engineer,M15,"Um olho para detalhes, uma mente para números, uma alma para mecanismos.",
Child of Night,M15,Pecados que seriam cruentos demais à luz do dia se fazem mais agradáveis na calada da noite.,
Chronostutter,M15,Encontrar o momento certo é crucial.,
Circle of Flame,M15,"“O que você considera uma barreira melhor: um poço cheio de água ou cheio de fogo?”
— Chandra Nalaar",
Clear a Path,M15,"“Por que os guardas sempre parecem surpresos quando a gente bate neles?” , perguntou Ruric.
“Acho que eles esperam um suborno”, respondeu Thar.",
Congregate,M15,"“Na congregação há forças para todos os que vacilam, renovação para todos os que fraquejam, amor para todos os que cantam.”
— Canto de Todos, canto 642",
Constricting Sliver,M15,"Os fractius comumente são vistos brincando com os inimigos capturados. Não por crueldade, mas para conhecer as capacidades físicas da presa.",
Crippling Blight,M15,"“Ainda está vivo? Não importa. Você será meu aviso aos que ousarem me opor.”
— Vish Kal, Árbitro do Sangue",
Crucible of Fire,M15,"“O dragão é o casamento perfeito entre o poder e a vontade de usá-lo.”
— Sarkhan Vol",
Cruel Sadist,M15,"Face da inocência. Mão da morte.
Criado por Edmund McMillen",
Darksteel Citadel,M15,As estruturas construídas de aço negro não cedem a ataques nem ao tempo.,
Dauntless River Marshal,M15,“Ladrões e lulas se debatem da mesma forma quando são capturados.”,
Devouring Light,M15,“Até mesmo a sua sombra é impura demais para ser tolerada.”,
Diffusion Sliver,M15,"“A colônia fervilhou e suas paredes pareciam espelhos vivos.”
— Hastric, batedor thuniano",
Dissipate,M15,"“Esta abominação nunca pertenceu ao nosso mundo. Eu estou apenas libertando-a.”
— Dierk, geisteomago",
Divination,M15,"“A chave para resolver este quebra-cabeças está dentro de você.”
— Doriel, mentor da Ilha Mistral",
Divine Favor,M15,"Com um arsenal de luz, até mesmo a escudeira pode defender seu povo.",
Divine Verdict,M15,“Culpado.”,
Elvish Mystic,M15,"“A vida cresce em todo lugar. Meu povo apenas encontra os lugares onde ela cresce mais forte.”
— Nissa Revane",
Encrust,M15,"“O mar abençoa os pequeninos com o poder de derrubar os poderosos.”
— Talrand, invocador celeste",
Ensoul Artifact,M15,Tem sempre alguém que se diz gênio e cria algum “equipamento para poupar trabalho” que acaba gerando muito mais trabalho.,
Evolving Wilds,M15,"Sem a interferência das mãos da civilização, a natureza sempre se moldará às próprias necessidades.",
Feast on the Fallen,M15,"“Conforme nossos números diminuem, as fileiras dos mortos ficam cada vez mais fortes.”
— Thalia, Cátara Cavaleira",
Feral Incarnation,M15,"A natureza é essencialmente selvagem, em todas as suas formas.",
Festergloom,M15,A morte de um batedor pode informar tanto quanto seu retorno seguro.,
First Response,M15,"“Não existe uma boa hora para um desastre ou para um ataque. Por isso estamos aqui.”
— Oren, capitão da milícia",
Flesh to Dust,M15,"“A dor é temporária. Assim como a vida.”
— Liliana Vess",
Forge Devil,M15,Um pouco de dor não machuca.,
Foundry Street Denizen,M15,"Depois da revolta da Rua da Fundição, o Encarcerador Hulbein tentou banir as bordunas. O que, inevitavelmente, resultou em outra revolta.",
Frenzied Goblin,M15,"O que lhe falta em estatura, ele compensa com entusiasmo.",
Frost Lynx,M15,"Ele ataca prontamente presas muito maiores do que ele, sabendo que a retaliação não será possível.",
Fugitive Wizard,M15,"“A lei tem seu lugar... como nota de rodapé no meu grimório.”
— Siyani, maga fugitiva",
Furnace Whelp,M15,"Os filhotes de dragão não conseguem compreender os humanos: se eles não queriam ser comidos, por que foram feitos de carne e preciosidades?",
Gargoyle Sentinel,M15,O bater das asas de uma gárgula soa como pedras rachando. Mas os intrusos que provocam uma gárgula juram ouvir o som de ossos rachando.,
Garruk's Packleader,M15,"“Ele aprendeu muito nos seus longos anos. E, ao contrário dos humanos egoístas, está disposto a compartilhar.”
— Garruk Falabravo",
Geist of the Moors,M15,"“A batalha foi conquistada. Muito trabalho nos aguarda. / O Sono Abençoado deve esperar. / Um diabo à espreita. Dos devotos aproveita. / Do meu destino, hei de lhes salvar.”
— “O Juramento do Bom Geist”",
Genesis Hydra,M15,Criado por George Fan,
Goblin Kaboomist,M15,Criado por Stone Librande,
Goblin Roughrider,M15,"Montado na arredia criatura, Gribble precipitou-se pela encosta da montanha enquanto seus colegas Grotag o encorajavam. Foi naquele momento que nasceu a lenda do Domador de Skrill.",
Gravedigger,M15,Uma cova nem sempre serve para enterrar.,
Grindclock,M15,Reze para nunca ouvi-lo soar.,
Heat Ray,M15,"“Com certeza houve um grito. Mas não sei se havia uma boca.”
— Sachir, Casa Expedicionária de Akoum",
Heliod's Pilgrim,M15,As bênçãos de Heliode são aparentes a todos.,
Hot Soup,M15,"“Cuidado, está quente!”
Criado por James Ernest",
Hunt the Weak,M15,Aquele que hesita vira almoço.,
Hunter's Ambush,M15,"Primeiro, você perde o rastro do seu inimigo. Depois, você perde o senso de direção. Então, você ouve os rosnados...",
Hushwing Gryff,M15,Uma sensação de calma extrema acompanha os grifinos que sobrevoam os telhados de Gavony.,
Hydrosurge,M15,"“Está com sede?”
— Drunvalus, hidromante",
